idx,idx_old,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,samples,MPA,polarity
4996,2996,564.286021,564.283656,564.287685,368.7135,367.941,369.4829,99,99,439109.3635,pos
4997,2997,564.301717,564.300105,564.303533,652.6624,652.0354,653.353,100,100,651638.2915,pos
4998,2998,564.309397,564.307522,564.312176,702.18045,701.0087,703.4872,98,98,443495.7595,pos
4999,2999,564.355127,564.353133,564.356753,321.0868,320.3084,321.6947,99,99,5665949.451,pos
5000,3000,564.43442,564.428152,564.441735,763.4172,760.5748,765.9429,99,99,731776.2439,pos
5001,3001,564.550094,564.548456,564.552009,728.2989,727.5445,729.0016,77,77,307668.2835,pos
5002,3002,564.817167,564.815455,564.818672,368.95905,368.1989,369.3955,100,100,2244431.616,pos
5003,3003,564.860138,564.857268,564.862418,746.7302,745.544,748.234,97,97,106278.3409,pos
5004,3004,565.279026,565.277234,565.28039,305.481,304.7337,306.0727,100,100,6899257.572,pos
5005,3005,565.31898,565.317041,565.320547,368.9418,368.2248,369.4625,99,99,1150379.478,pos
5006,3006,565.358583,565.356588,565.36034,321.0873,320.4255,321.6947,99,99,1252597.649,pos
5007,3007,565.440394,565.432843,565.445952,762.8189,760.0074,764.3801,97,97,173283.7492,pos
5008,3008,565.635886,565.63162,565.639205,412.0597,410.4929,413.3807,61,61,41010.44713,pos
5009,3009,565.820341,565.818341,565.822052,368.9129,368.068,370.211,99,99,369367.2379,pos
5010,3010,566.282468,566.280698,566.284044,305.6337,304.9663,306.0727,100,100,1511435.516,pos
5011,3011,566.317022,566.3154,566.318852,679.61115,678.8613,680.5599,100,100,5993450.013,pos
5012,3012,566.360924,566.358956,566.362794,320.94655,320.3403,321.597,98,98,213879.6045,pos
5013,3013,566.651712,566.649349,566.659071,736.3186,733.8301,738.774,85,85,87204.65946,pos
5014,3014,566.986246,566.984254,566.988564,736.32875,734.3431,738.889,66,66,53961.40156,pos
5015,3015,567.284716,567.282533,567.286375,305.2366,304.3603,305.9524,99,99,245162.3924,pos
5016,3016,567.29712,567.293235,567.306584,369.1566,368.1989,370.3411,100,100,3025582.499,pos
5017,3017,567.32051,567.318814,567.322307,679.52045,678.8613,680.5599,100,100,1668593.6,pos
5018,3018,567.337807,567.335507,567.339908,746.4296,744.7493,748.4592,100,100,505202.1645,pos
5019,3019,567.658115,567.655237,567.660383,415.3014,413.7334,416.5913,93,93,120086.8676,pos
5020,3020,567.79936,567.795449,567.80648,369.2264,368.4461,370.6171,99,99,1581907.882,pos
5021,3021,567.839679,567.837804,567.84175,746.6162,744.862,748.0991,100,100,297382.8391,pos
5022,3022,567.991157,567.986834,567.997011,731.5646,728.1005,733.8259,61,61,56519.5313,pos
5023,3023,567.995194,567.991465,567.999647,414.2453,412.2745,416.1432,76,76,75608.57137,pos
5024,3024,568.300051,568.296545,568.309058,369.2619,368.4077,370.8159,99,99,501708.0343,pos
5025,3025,568.334274,568.332245,568.336235,678.259,677.0869,701.9143,99,99,2769030.325,pos
5026,3026,568.422387,568.418395,568.424783,793.37275,792.5721,794.6332,64,64,38413.62186,pos
5027,3027,568.800545,568.796408,568.805581,369.0542,367.9324,370.4045,83,83,82359.90834,pos
5028,3028,569.310267,569.308261,569.31194,321.3081,320.7672,321.9889,99,99,10523582.78,pos
5029,3029,569.331895,569.3263,569.333212,417.8339,416.4986,419.1718,85,85,263705.9706,pos
5030,3030,569.337708,569.335993,569.340684,677.9935,677.0842,701.53,96,96,806526.1832,pos
5031,3031,569.397967,569.396052,569.421765,764.61905,763.5406,798.7253,110,99,7742708.471,pos
5032,3032,569.664257,569.656409,569.668158,417.38955,415.4367,418.7199,98,98,272079.6114,pos
5033,3033,569.830983,569.828413,569.833126,368.30225,366.3857,370.3155,70,70,60999.37253,pos
5034,3034,569.997506,569.989405,570.002296,416.87195,414.1256,419.0379,90,90,128642.0496,pos
5035,3035,570.31366,570.311877,570.315427,321.3874,320.7672,321.9889,99,99,2270646.557,pos
5036,3036,570.299521,570.296639,570.301551,746.4667,745.2844,747.6197,88,88,115494.5016,pos
5037,3037,570.350873,570.348847,570.353044,692.99805,692.0345,694.839,100,100,446669.3083,pos
5038,3038,570.401197,570.399499,570.403043,764.5438,763.5406,765.2213,99,99,2230309.208,pos
5039,3039,570.802289,570.799465,570.806494,746.8458,745.8878,748.1525,74,74,45536.55532,pos
5040,3040,571.275281,571.273146,571.277736,368.03875,366.2828,369.4718,60,60,48894.7714,pos
5041,3041,571.316112,571.314307,571.317876,321.1737,320.4255,321.8383,99,99,374693.4934,pos
5042,3042,571.354586,571.352653,571.35635,692.9205,692.0345,693.8834,97,97,122433.8729,pos
5043,3043,571.402548,571.398583,571.40555,764.16155,762.7372,764.943,100,100,392130.7292,pos
5044,3044,571.414893,571.412303,571.418052,796.206,795.4809,798.3902,99,99,377405.0178,pos
5045,3045,571.683187,571.680985,571.685848,415.1011,413.8212,416.59,90,90,85260.68979,pos
5046,3046,571.807295,571.804988,571.809005,368.3001,367.3262,369.3825,99,99,453111.3951,pos
5047,3047,572.017694,572.012967,572.019686,415.0559,413.7092,416.1452,78,78,63895.35444,pos
5048,3048,572.308833,572.306091,572.310876,368.1655,366.9009,369.7332,98,98,212697.2939,pos
5049,3049,572.363515,572.360116,572.394272,754.2829,753.1908,762.9364,79,79,81417.33391,pos
5050,3050,572.417552,572.404928,572.420289,795.83205,763.6048,796.8783,90,88,110222.8583,pos
5051,3051,572.807048,572.802909,572.810439,368.27045,366.6491,369.8666,78,78,70990.96651,pos
5052,3052,572.981105,572.979308,572.985031,414.8442,413.7659,416.4271,71,71,66303.44296,pos
5053,3053,573.334909,573.332702,573.336519,415.3284,414.6008,416.0332,99,99,545897.4567,pos
5054,3054,573.444909,573.442926,573.446999,827.6775,824.2127,829.946,99,99,282813.414,pos
5055,3055,573.669275,573.666917,573.671316,415.3572,414.5543,416.1691,99,99,430881.3813,pos
5056,3056,574.003641,574.001266,574.006206,415.0529,413.7566,416.3431,97,97,188899.2651,pos
5057,3057,574.254543,574.25274,574.256147,682.7558,680.8192,683.7876,99,99,346926.7623,pos
5058,3058,574.284715,574.280698,574.286314,368.22625,367.1182,400.2634,100,100,489265.8289,pos
5059,3059,574.303188,574.300237,574.304732,304.5583,303.9009,339.9539,97,97,109819.872,pos
5060,3060,574.327463,574.317534,574.332417,741.8614,739.897,744.5416,81,81,96358.95427,pos
5061,3061,574.448108,574.446003,574.450133,827.689,823.9165,831.0954,67,67,62260.55531,pos
5062,3062,574.63303,574.630713,574.635955,414.9582,413.1145,416.0851,96,96,171971.8,pos
5063,3063,574.786187,574.78418,574.788329,368.1839,366.7098,369.2333,99,99,228595.2108,pos
5064,3064,574.986827,574.984554,574.98874,415.4877,414.829,416.1452,99,99,887254.035,pos
5065,3065,575.01418,575.010391,575.017539,738.7217,737.5808,739.6529,99,99,189172.2702,pos
5066,3066,575.257708,575.25533,575.261246,682.3986,681.5371,683.7876,83,83,81793.40894,pos
5067,3067,575.282624,575.279779,575.284644,368.71725,367.6528,370.1733,98,98,189197.9669,pos
5068,3068,575.321626,575.319352,575.347223,415.4766,391.4647,416.337,108,99,730843.0651,pos
5069,3069,575.348025,575.343927,575.350949,739.1867,737.0699,740.7023,99,99,171745.1279,pos
5070,3070,575.460864,575.45867,575.463037,853.9895,850.0896,855.7713,67,67,174495.2403,pos
5071,3071,575.655881,575.653788,575.658056,415.4478,414.6583,416.5653,99,99,340018.0418,pos
5072,3072,575.839168,575.837484,575.840928,373.4722,372.8044,374.3463,99,99,772749.6442,pos
5073,3073,575.990074,575.986401,575.9926,415.3477,414.2419,416.5382,83,83,90429.85142,pos
5074,3074,576.270408,576.268409,576.276051,712.2845,702.9477,713.2908,99,99,552498.5299,pos
5075,3075,576.342136,576.339568,576.344502,373.1015,372.1811,374.3157,99,99,415308.8333,pos
5076,3076,576.638837,576.636842,576.640953,415.5122,414.8225,416.6682,99,99,739722.9852,pos
5077,3077,576.667508,576.665398,576.669303,738.8006,737.5808,739.8299,99,99,582115.7367,pos
5078,3078,576.845025,576.839642,576.849001,372.48085,370.8415,374.6553,98,98,128936.2722,pos
5079,3079,576.973208,576.971373,576.975465,415.5281,414.7816,416.3556,99,99,604596.3439,pos
5080,3080,577.001895,577.000047,577.003871,738.8006,737.8322,739.8299,99,99,531798.2298,pos
5081,3081,577.272716,577.270459,577.275931,712.39845,708.4147,713.6665,96,96,154925.1324,pos
5082,3082,577.306878,577.302402,577.310162,415.7101,414.7337,416.8306,98,98,280276.1465,pos
5083,3083,577.335859,577.333794,577.337755,739.6529,738.52,741.9102,99,99,287541.34,pos
5084,3084,577.478376,577.476392,577.480223,793.1601,767.7696,798.3264,87,85,260680.735,pos
5085,3085,577.642021,577.639559,577.645032,415.2874,413.6613,416.6501,74,74,67985.278,pos
5086,3086,577.670567,577.668681,577.672352,738.64545,736.6705,740.8816,54,54,23073.85627,pos
5087,3087,577.824882,577.822721,577.827046,392.8504,391.6137,394.4887,97,97,130890.4634,pos
5088,3088,577.868194,577.865871,577.870148,756.1245,755.1517,757.3405,99,99,274266.3231,pos
5089,3089,578.271847,578.268645,578.273775,664.9425,663.75,667.2164,97,97,228590.8856,pos
5090,3090,578.286153,578.283415,578.288801,746.4676,745.7953,748.0227,90,90,160904.9254,pos
5091,3091,578.316844,578.314831,578.318722,373.4708,372.6635,374.631,99,99,584710.916,pos
5092,3092,578.334459,578.332583,578.336082,320.5421,319.7428,321.1443,99,99,225292.8954,pos
5093,3093,578.370065,578.36737,578.372285,755.96855,754.2457,756.7758,86,86,142563.6292,pos
5094,3094,578.787542,578.785287,578.789849,746.2835,745.5446,747.4093,81,81,58833.99635,pos
5095,3095,578.821455,578.815184,578.825632,372.6048,371.1317,374.3157,99,99,353208.5908,pos
5096,3096,579.258383,579.25636,579.260175,304.833,304.1237,305.6334,98,98,164906.6335,pos
5097,3097,579.288283,579.285114,579.31197,745.9464,728.2265,747.9314,88,88,96062.5425,pos
5098,3098,579.3256,579.311078,579.335501,371.1992,367.0959,374.7056,82,82,98666.36274,pos
5099,3099,579.388124,579.368885,579.389903,759.3356,757.1559,776.2351,70,70,100841.9163,pos
5100,3100,579.447355,579.434485,579.456768,840.3379,834.4436,852.9091,79,79,84657.96267,pos
5101,3101,579.883994,579.881182,579.885796,757.8204,756.8779,759.1987,83,83,92177.59098,pos
5102,3102,580.287422,580.285704,580.289415,701.7583,701.0213,702.4263,99,99,1709605.819,pos
5103,3103,580.302748,580.300437,580.307574,392.7256,390.0173,394.343,63,63,85600.36116,pos
5104,3104,580.345992,580.343884,580.347757,756.25045,754.9598,757.7513,100,100,1064490.835,pos
5105,3105,580.847715,580.84577,580.849605,756.3177,755.1517,757.7513,99,99,643106.4994,pos
5106,3106,581.252887,581.250654,581.25482,305.07965,304.3603,305.7151,100,100,219664.9152,pos
5107,3107,581.29036,581.288533,581.29289,701.65885,700.6518,702.939,100,100,461631.6482,pos
5108,3108,581.348463,581.337705,581.360205,755.74875,753.7267,787.3566,104,97,248494.2584,pos
5109,3109,581.449934,581.447931,581.452118,863.45325,862.2296,865.3118,100,100,286247.1269,pos
5110,3110,581.661828,581.65929,581.665265,735.8904,732.9125,737.9254,79,79,72612.93858,pos
5111,3111,581.964962,581.961298,581.968419,415.2754,413.4693,417.129,63,63,41891.11641,pos
5112,3112,581.998794,581.996788,582.000702,642.7588,640.9564,644.8661,77,77,109857.085,pos
5113,3113,582.291328,582.249591,582.293837,680.0546,677.77,681.7201,98,98,166173.2576,pos
5114,3114,582.332968,582.298763,582.336512,417.82765,414.1218,419.6944,88,88,86477.37072,pos
5115,3115,582.361311,582.358112,582.363552,758.0229,757.1802,759.1987,99,99,370334.955,pos
5116,3116,582.453392,582.450982,582.455516,863.20205,861.0737,865.152,86,86,93599.46076,pos
5117,3117,582.669305,582.660701,582.674761,730.2953,728.8073,733.9817,69,69,65560.42579,pos
5118,3118,582.670566,582.654097,582.674643,417.0255,415.3459,418.3953,60,60,42388.6146,pos
5119,3119,582.829067,582.8219,582.832213,372.8115,371.3197,374.0101,91,91,104281.421,pos
5120,3120,582.863207,582.860546,582.865239,757.9462,757.1802,759.6714,99,99,216227.0034,pos
5121,3121,583.000352,582.994083,583.010895,731.4823,728.7849,733.7005,71,71,71909.68226,pos
5122,3122,583.250542,583.248635,583.258505,762.3006,759.8999,764.3307,94,94,362033.964,pos
5123,3123,583.289629,583.28763,583.291379,320.5923,283.5394,321.2235,103,100,247851.7784,pos
5124,3124,583.297299,583.295219,583.29901,704.6329,701.3771,706.8957,87,87,157822.8342,pos
5125,3125,583.377119,583.375206,583.37928,758.50205,757.7976,759.6607,100,100,1410862.351,pos
5126,3126,583.465739,583.462748,583.467919,882.3782,879.9052,884.6286,73,73,45308.15805,pos
5127,3127,584.004603,583.997948,584.008926,419.99575,418.3791,421.2026,98,98,235389.8863,pos
5128,3128,584.255222,584.253179,584.260525,762.8635,760.9554,764.3307,77,77,122447.1593,pos
5129,3129,584.289924,584.288057,584.29248,664.82675,663.377,667.3467,98,98,138053.1291,pos
5130,3130,584.338751,584.332367,584.342326,419.8785,417.7948,421.2026,93,93,185065.1229,pos
5131,3131,584.352518,584.35042,584.354168,373.4098,372.6491,374.131,99,99,1125896.795,pos
5132,3132,584.380471,584.378503,584.382377,758.4157,757.4718,759.6674,100,100,424770.9723,pos
5133,3133,584.673841,584.667937,584.67796,419.5263,417.6444,421.7899,56,56,28863.25659,pos
5134,3134,584.854215,584.852297,584.856216,373.42955,372.7869,374.4492,100,100,612112.2426,pos
5135,3135,585.266639,585.2649,585.268553,443.4127,441.3772,446.7274,99,99,1658523.04,pos
5136,3136,585.266373,585.264509,585.268434,765.18795,762.2273,766.7541,96,96,1176015.405,pos
5137,3137,585.284138,585.282147,585.28575,321.2267,320.4255,321.6947,99,99,622060.5841,pos
5138,3138,585.356013,585.353716,585.357429,373.35345,372.2555,374.3358,76,76,157316.9101,pos
5139,3139,585.392865,585.391219,585.394713,653.0794,652.204,654.0472,99,99,727125.5589,pos
5140,3140,585.375925,585.372748,585.394466,762.19425,759.2158,763.6345,82,82,148369.2848,pos
5141,3141,585.528804,585.526821,585.530606,728.3583,727.8818,729.0991,72,72,300771.0603,pos
5142,3142,585.78121,585.766836,585.795049,369.26555,367.5502,401.2571,64,64,47034.34907,pos
5143,3143,586.26989,586.267911,586.271927,765.4529,761.6738,766.7541,77,77,398811.651,pos
5144,3144,586.270198,586.268343,586.28417,443.4396,441.4454,446.7274,96,96,537305.042,pos
5145,3145,586.304575,586.303005,586.306566,702.0848,701.2901,702.9763,99,99,1557872.955,pos
5146,3146,586.298802,586.287857,586.300966,373.2278,371.3215,373.9379,94,94,491122.4697,pos
5147,3147,586.358973,586.356406,586.360777,417.85455,415.9528,419.8136,78,78,59033.48059,pos
5148,3148,586.396254,586.394501,586.398352,653.1023,651.7855,654.4644,96,96,200139.3603,pos
5149,3149,586.532958,586.530232,586.533956,728.3543,727.6404,729.0991,55,55,80888.3447,pos
5150,3150,586.693356,586.690805,586.695525,417.7948,416.4551,419.1467,61,61,39845.07328,pos
5151,3151,586.830129,586.828266,586.831743,373.5449,372.8115,374.3463,99,99,2677737.887,pos
5152,3152,586.873787,586.871801,586.875648,745.3993,744.0843,747.0109,94,94,115365.3705,pos
5153,3153,587.274355,587.270985,587.279767,443.0863,441.4693,446.1857,65,65,54780.84055,pos
5154,3154,587.308005,587.306124,587.310023,701.84075,700.5773,703.1073,100,100,382232.0544,pos
5155,3155,587.323365,587.3213,587.325474,315.7949,314.0736,316.6311,99,99,530677.1073,pos
5156,3156,587.332015,587.330011,587.333987,373.5458,372.9463,374.2255,99,99,1440626.88,pos
5157,3157,587.405812,587.40285,587.421051,754.2342,753.1636,783.1973,101,100,686065.7141,pos
5158,3158,587.833407,587.831414,587.835241,373.4833,372.7629,374.3463,99,99,489407.0007,pos
5159,3159,588.009967,588.007662,588.012258,417.9267,417.0104,418.6959,99,99,401151.1105,pos
5160,3160,588.310015,588.308223,588.311799,682.41855,681.2739,683.1648,100,100,318430.0547,pos
5161,3161,588.344805,588.342506,588.347128,417.6126,416.3158,418.7742,98,98,328671.6292,pos
5162,3162,588.354873,588.326498,588.356816,305.52065,304.5957,315.8206,98,98,239068.0861,pos
5163,3163,588.411727,588.409865,588.413737,754.3026,753.6715,755.1602,98,98,197315.3401,pos
5164,3164,588.678888,588.675364,588.681671,417.7219,416.6733,419.0379,96,96,146235.623,pos
5165,3165,589.307767,589.305882,589.309609,373.4704,372.8115,374.3463,99,99,3629898.603,pos
5166,3166,589.351,589.349003,589.355132,745.0236,743.7003,747.139,100,100,582987.9782,pos
5167,3167,589.662312,589.659839,589.66452,418.0309,417.1856,419.0144,99,99,659240.4667,pos
5168,3168,589.690091,589.686765,589.692358,738.3993,737.0699,739.9258,99,99,205514.4725,pos
5169,3169,589.809537,589.807334,589.820217,373.5458,372.8115,374.8084,99,99,1924007.434,pos
5170,3170,589.85302,589.851093,589.855992,745.1018,743.5876,746.2308,100,100,354426.8931,pos
5171,3171,589.996872,589.994221,589.999036,418.0973,417.1856,419.0144,99,99,557767.6223,pos
5172,3172,590.02519,590.022411,590.027383,738.3013,736.8537,740.5687,97,97,175223.1177,pos
5173,3173,590.317174,590.315386,590.319086,677.77945,677.1774,678.5191,100,100,1101478.172,pos
5174,3174,590.310602,590.308896,590.325084,373.5801,372.6491,375.1996,99,99,632012.7725,pos
5175,3175,590.331731,590.328988,590.333964,418.3735,416.7285,420.0781,89,89,222149.4382,pos
5176,3176,590.356789,590.353814,590.360044,742.2077,739.1317,744.9281,96,96,174431.8321,pos
5177,3177,590.403631,590.400581,590.405371,870.2206,868.8261,871.8786,79,79,39986.56247,pos
5178,3178,590.664811,590.65948,590.667859,418.00405,416.6498,419.4732,70,70,51331.03244,pos
5179,3179,590.81299,590.810139,590.824881,373.65815,372.3551,375.5523,94,94,133045.1527,pos
5180,3180,591.314366,591.312096,591.316335,418.2001,417.5944,419.2086,99,99,571911.1103,pos
5181,3181,591.320508,591.318764,591.322337,677.4068,676.5436,678.1693,99,99,338317.1941,pos
5182,3182,591.341765,591.330226,591.344174,372.74565,371.6505,375.2266,72,72,149704.2473,pos
5183,3183,591.354874,591.352916,591.35647,330.2914,329.6032,330.8848,99,99,1002765.254,pos
5184,3184,591.343394,591.341351,591.371035,738.7609,737.7975,757.3169,85,85,574898.871,pos
5185,3185,591.403481,591.400547,591.419585,667.4604,663.4285,670.5383,78,78,39722.10433,pos
5186,3186,591.445049,591.423711,591.456971,765.5255,726.9484,788.8055,100,99,618589.5094,pos
5187,3187,591.648866,591.646849,591.650553,418.1555,417.3578,419.3982,99,99,459452.9088,pos
5188,3188,591.67729,591.675444,591.679219,738.5255,737.5808,739.3693,99,99,538785.0567,pos
5189,3189,591.844111,591.837866,591.846573,372.716,368.0884,374.4684,75,75,69880.3982,pos
5190,3190,591.983222,591.980991,591.986781,418.1083,416.9966,419.2322,97,97,221361.21,pos
5191,3191,592.011762,592.009692,592.013799,738.4641,737.4006,740.855,98,98,262859.0261,pos
5192,3192,592.317073,592.28599,592.319817,417.7434,400.2634,419.8315,59,59,30790.35935,pos
5193,3193,592.332986,592.331095,592.334651,693.17175,692.0699,694.1462,98,98,343229.5267,pos
5194,3194,592.342218,592.339797,592.344654,745.1001,742.5098,746.8925,97,97,296872.2332,pos
5195,3195,592.376455,592.358056,592.386927,323.5442,321.189,330.4742,99,99,617764.3464,pos
5196,3196,592.465771,592.463043,592.468537,851.2037,850.4544,852.1565,82,82,94448.53306,pos
5197,3197,592.448382,592.443834,592.46038,765.59565,762.8494,788.1258,80,80,179712.5805,pos
5198,3198,593.288366,593.252748,593.290413,372.2606,370.4392,401.7547,58,58,41408.64043,pos
5199,3199,593.345378,593.301828,593.347228,757.913,744.829,760.0502,93,93,236286.2289,pos
5200,3200,593.336433,593.334633,593.338391,693.0249,692.1362,693.7178,69,69,59202.16136,pos
