idx,idx_old,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,samples,MPA,polarity,tp1_food_YESvsNO,id,P_1,p<0.05,"p,0.01",sign_1
292,292,197.021247,197.020546,197.022166,60.9761,59.4978,64.6074,103,103,766080.3934,neg,TRUE,292,0.639763,0,0,1
293,293,197.021391,197.020708,197.021772,336.3586,320.7019,361.5163,79,79,1011395.658,neg,FALSE,NA,NA,NA,NA,NA
294,294,197.042402,197.041752,197.042849,295.2964,292.9095,296.9001,101,101,6206452.603,neg,TRUE,294,0.671381,0,0,1
295,295,197.081102,197.079691,197.082256,354.5583,353.7379,355.518,71,71,75429.35695,neg,FALSE,NA,NA,NA,NA,NA
297,297,197.806666,197.806228,197.807338,103.724,101.0884,106.2688,55,55,997749.3084,neg,FALSE,NA,NA,NA,NA,NA
298,298,198.045521,198.044816,198.046195,294.9427,292.9095,297.2421,99,99,307604.1363,neg,TRUE,298,0.562714,0,0,1
300,300,199.01189,199.00558,199.018515,336.2737,325.4085,346.7003,63,63,208139.0736,neg,FALSE,NA,NA,NA,NA,NA
301,301,199.036759,199.018665,199.037428,60.2516,59.6079,62.806,101,101,1569115.912,neg,TRUE,301,0.525786,0,0,1
302,302,199.096727,199.094764,199.098532,392.96375,390.7349,394.4408,90,90,86844.74347,neg,TRUE,302,0.450991,0,0,1
304,304,199.803632,199.803215,199.804434,103.6368,99.9687,106.4661,53,53,449757.4876,neg,FALSE,NA,NA,NA,NA,NA
305,305,200.040244,200.03914,200.041416,59.479,58.1939,60.8083,69,69,57786.66014,neg,FALSE,NA,NA,NA,NA,NA
307,307,200.984039,200.983262,200.984584,108.0979,106.963,109.6611,101,101,669448.0696,neg,TRUE,307,0.51433,0,0,-1
308,308,201.034131,201.03326,201.036346,60.6945,58.8403,75.9152,101,101,418080.297,neg,TRUE,308,0.662815,0,0,1
309,309,201.021934,201.021057,201.025738,355.64155,343.1741,366.6578,86,86,270793.6056,neg,FALSE,NA,NA,NA,NA,NA
310,310,201.112403,201.111633,201.112862,408.1495,407.7355,408.7335,101,101,861205.9336,neg,TRUE,310,0.319807,0,0,-1
313,313,202.115673,202.114188,202.11731,407.4019,406.2922,408.0543,63,63,56966.95762,neg,FALSE,NA,NA,NA,NA,NA
315,315,202.996847,202.996031,202.997352,78.2411,77.3331,79.1209,101,101,1735053.493,neg,TRUE,315,0.725715,0,0,1
316,316,202.981034,202.980255,202.981613,108.2766,106.3857,110.2277,97,97,174290.5041,neg,TRUE,316,0.203266,0,0,1
317,317,203.000975,203.000247,203.001573,290.50795,283.6505,295.9632,100,100,1936204.072,neg,FALSE,NA,NA,NA,NA,NA
318,318,203.081408,203.076171,203.082192,263.9787,262.1277,265.8183,101,101,1387916.559,neg,TRUE,318,0.570014,0,0,1
319,319,204.004384,204.003412,204.00527,289.42045,284.8861,295.6211,54,54,125714.4061,neg,FALSE,NA,NA,NA,NA,NA
320,320,204.065619,204.064816,204.066293,330.4859,329.7121,331.2277,101,101,481485.5595,neg,TRUE,320,0.433267,0,0,-1
321,321,204.085068,204.084071,204.085781,263.46,262.1213,265.3119,99,99,104881.7263,neg,TRUE,321,0.350979,0,0,1
322,322,204.940661,204.939912,204.941172,75.0667,72.0961,76.483,98,98,301713.3905,neg,TRUE,322,0.844709,0,0,1
323,323,204.993812,204.992953,204.994344,78.0869,77.2114,79.0359,101,101,482074.9956,neg,TRUE,323,0.730972,0,0,-1
324,324,204.980336,204.979411,204.98081,235.4778,227.9665,237.3225,58,58,109126.8558,neg,FALSE,NA,NA,NA,NA,NA
326,326,206.937639,206.936796,206.938247,74.76465,72.0961,76.4149,96,96,183152.0764,neg,TRUE,326,0.555684,0,0,1
328,328,207.013804,207.012927,207.050309,61.6545,60.5884,85.4009,101,101,364345.2313,neg,FALSE,NA,NA,NA,NA,NA
331,331,207.103235,207.100076,207.106588,260.7824,258.9938,262.8811,100,100,617833.6518,neg,TRUE,331,0.316232,0,0,-1
334,334,208.113226,208.112588,208.113777,261.7057,260.8765,263.4003,101,101,11299750.03,neg,TRUE,334,0.097061,0,0,-1
335,335,208.844343,208.843626,208.844984,58.2654,55.1394,59.0168,103,103,2690210.792,neg,TRUE,335,0.140178,0,0,1
336,336,209.065766,209.064866,209.066288,69.0545,66.3557,74.7574,94,94,3794580.716,neg,TRUE,336,0.508823,0,0,-1
337,337,209.078176,209.069724,209.079108,374.7382,373.2913,377.3517,103,103,393827.3471,neg,TRUE,337,0.896758,0,0,-1
338,338,209.11628,209.115629,209.11685,261.809,260.9529,263.4003,101,101,932835.4222,neg,TRUE,338,0.091596,0,0,-1
340,340,210.841427,210.840664,210.842053,58.2603,55.7405,59.0168,103,103,3670970.472,neg,TRUE,340,0.159511,0,0,1
341,341,211.01266,211.011968,211.013317,111.6039,109.6069,114.3006,101,101,194060.5954,neg,TRUE,341,0.703265,0,0,1
343,343,212.001326,212.000665,212.001865,265.8604,259.0893,270.2093,101,101,3396806.652,neg,FALSE,NA,NA,NA,NA,NA
344,344,212.838363,212.83757,212.838998,58.4533,57.6867,59.0708,101,101,1510258.485,neg,TRUE,344,0.152534,0,0,1
345,345,212.97823,212.977456,212.978791,321.8534,312.8121,332.5052,103,103,567437.3885,neg,FALSE,NA,NA,NA,NA,NA
346,346,213.021656,213.021007,213.022228,379.60575,363.2687,393.5356,100,100,968199.5472,neg,FALSE,NA,NA,NA,NA,NA
348,348,213.052497,213.043143,213.070349,264.3944,261.7698,267.4793,64,64,271086.3861,neg,FALSE,NA,NA,NA,NA,NA
350,350,213.887935,213.886301,213.888713,80.2969,77.5632,83.6539,80,80,102943.2299,neg,FALSE,NA,NA,NA,NA,NA
351,351,214.143664,214.142494,214.14527,391.9901,390.7542,393.25,100,100,100020.682,neg,TRUE,351,0.542409,0,0,1
352,352,214.835232,214.803581,214.835959,58.7426,55.7943,59.6662,101,101,266348.1476,neg,TRUE,352,0.48486,0,0,1
353,353,214.894958,214.879741,214.895973,57.0415,55.6406,57.9077,99,99,153619.9787,neg,TRUE,353,0.315447,0,0,1
354,354,215.031982,215.031184,215.032644,57.5759,55.0651,58.1963,103,103,29167992.19,neg,TRUE,354,0.547379,0,0,-1
355,355,215.127624,215.125298,215.128631,438.682,437.7275,439.5741,98,98,115258.0647,neg,TRUE,355,0.670329,0,0,1
356,356,215.169357,215.1685,215.170092,56.9723,55.8584,57.9077,101,101,141582.0842,neg,TRUE,356,0.302847,0,0,1
357,357,216.035064,216.034227,216.035658,57.242,54.5835,57.9127,103,103,1294281.008,neg,TRUE,357,0.85913,0,0,1
359,359,217.028926,217.028093,217.029555,57.2994,55.0651,57.9077,103,103,8561787.83,neg,TRUE,359,0.660102,0,0,-1
360,360,218.031977,218.031098,218.032657,57.4196,56.684,58.3488,101,101,351687.5177,neg,TRUE,360,0.568774,0,0,1
361,361,218.102136,218.100481,218.105274,252.1339,250.914,253.9115,69,69,69863.22488,neg,FALSE,NA,NA,NA,NA,NA
362,362,218.872934,218.872069,218.873595,53.9366,53.0835,56.8441,103,103,1517445.151,neg,TRUE,362,0.000171,TRUE,TRUE,1
363,363,218.969931,218.961373,218.975441,25.57545,11.8606,32.9938,82,82,417635.0247,neg,FALSE,NA,NA,NA,NA,NA
365,365,218.98138,218.961251,218.995388,241.96305,234.0905,279.8594,74,66,402583.3416,neg,FALSE,NA,NA,NA,NA,NA
367,367,220.048217,220.047214,220.048969,56.7243,55.7454,58.0815,101,101,104509.6043,neg,TRUE,367,0.427639,0,0,1
368,368,220.869991,220.869122,220.870655,54.0285,53.1952,88.646,104,103,1460237.643,neg,TRUE,368,0.007407,TRUE,TRUE,1
369,369,221.051848,221.050982,221.052471,57.044,56.545,57.6489,101,101,3127900.897,neg,TRUE,369,0.245183,0,0,1
371,371,222.047445,222.046584,222.048329,356.50665,355.5748,357.5367,98,98,230397.3509,neg,TRUE,371,0.000041,TRUE,TRUE,-1
372,372,222.091673,222.090823,222.093351,260.57945,259.5447,262.7281,58,58,85988.3996,neg,FALSE,NA,NA,NA,NA,NA
373,373,222.867021,222.865901,222.883551,54.3244,53.6227,59.1738,103,103,397174.0333,neg,TRUE,373,0.134049,0,0,1
375,375,222.888225,222.885529,222.893759,131.5815,126.0782,137.1674,55,55,83484.51208,neg,FALSE,NA,NA,NA,NA,NA
376,376,223.048723,223.04788,223.04935,57.2425,56.5795,57.9127,101,101,798259.1889,neg,TRUE,376,0.437901,0,0,1
377,377,223.094039,223.092577,223.094952,407.5665,406.1879,408.2671,101,101,173599.6486,neg,TRUE,377,0.325587,0,0,-1
379,379,224.817901,224.816951,224.81901,58.1208,56.3121,59.507,96,96,103666.0133,neg,TRUE,379,0.183164,0,0,1
381,381,224.978549,224.977657,224.979139,78.9343,78.3242,79.6074,101,101,1500714.025,neg,TRUE,381,0.385697,0,0,1
382,382,224.998306,224.997349,224.998687,242.418,238.0919,245.4636,69,69,359695.7425,neg,TRUE,382,0.169431,0,0,-1
383,383,225.042455,225.041725,225.050438,295.2243,292.3889,296.9001,101,101,499489.8449,neg,TRUE,383,0.614331,0,0,1
384,384,225.060507,225.059671,225.061238,54.03325,52.154,55.2453,104,104,3031641.827,neg,TRUE,384,0.633091,0,0,1
386,386,226.016639,225.985331,226.017522,329.019,316.946,358.5002,62,61,147451.366,neg,FALSE,NA,NA,NA,NA,NA
387,387,226.063586,226.062758,226.064253,53.7749,52.4685,55.3449,101,101,145097.2574,neg,TRUE,387,0.606899,0,0,-1
388,388,226.187901,226.186505,226.189205,484.1614,482.7665,485.1975,76,76,78141.18626,neg,TRUE,388,0.764457,0,0,-1
389,389,226.814942,226.814123,226.815672,58.52965,57.1365,60.113,100,100,147507.7579,neg,TRUE,389,0.287093,0,0,1
390,390,226.964794,226.963915,226.965362,40.726,39.9807,42.0857,103,103,929989.7643,neg,FALSE,NA,NA,NA,NA,NA
392,392,226.975492,226.974526,226.976104,78.8995,77.9934,79.4921,101,101,408468.1926,neg,TRUE,392,0.273598,0,0,-1
393,393,227.037216,227.035849,227.037856,407.76175,386.9464,421.0191,58,58,156419.732,neg,FALSE,NA,NA,NA,NA,NA
394,394,227.127654,227.12579,227.12836,450.70755,448.1442,454.6145,72,72,91461.79808,neg,FALSE,NA,NA,NA,NA,NA
395,395,228.811965,228.811258,228.813071,57.19795,55.1741,59.3705,60,60,51793.83327,neg,FALSE,NA,NA,NA,NA,NA
396,396,228.901695,228.900707,228.90238,50.6059,49.9707,59.7218,103,103,616523.9422,neg,TRUE,396,0.004992,TRUE,TRUE,1
397,397,228.995361,228.994429,228.996028,65.4218,64.3265,66.426,99,99,200631.1174,neg,TRUE,397,0.435795,0,0,-1
398,398,228.993075,228.992204,228.993461,495.0013,484.6054,521.54,76,76,951109.9881,neg,FALSE,NA,NA,NA,NA,NA
399,399,228.992997,228.975648,229.017264,329.7825,296.775,367.9858,116,96,740641.3903,neg,TRUE,399,0.479125,0,0,1
400,400,229.052853,229.052112,229.0534,422.9501,402.0167,435.2636,81,81,1652924.651,neg,FALSE,NA,NA,NA,NA,NA
401,401,229.143204,229.142222,229.14442,467.2724,464.7044,468.5082,91,91,106642.139,neg,TRUE,401,0.796269,0,0,1
403,403,230.011588,230.010616,230.0128,289.0363,265.466,291.8452,71,71,222995.9171,neg,FALSE,NA,NA,NA,NA,NA
404,404,230.898619,230.897682,230.899327,50.5369,49.6451,58.5892,103,103,355789.3185,neg,TRUE,404,0.000251,TRUE,TRUE,1
405,405,230.995397,230.977062,231.017241,301.0773,288.0085,304.6223,72,72,125615.1637,neg,FALSE,NA,NA,NA,NA,NA
406,406,231.08042,231.07955,231.081163,54.6979,53.3669,56.2805,101,101,410370.9321,neg,TRUE,406,0.128769,0,0,1
407,407,231.930542,231.929787,231.931087,928.90135,925.2438,973.6501,86,85,1008847.717,neg,FALSE,NA,NA,NA,NA,NA
408,408,231.92998,231.92972,231.930954,254.3464,239.4443,278.121,66,65,1201548.538,neg,FALSE,NA,NA,NA,NA,NA
409,409,232.057874,232.057111,232.058585,236.1582,234.6173,237.5703,100,100,325218.914,neg,TRUE,409,0.246913,0,0,1
412,412,232.895335,232.894486,232.914351,50.3745,49.3402,66.6029,74,74,44644.50332,neg,FALSE,NA,NA,NA,NA,NA
413,413,232.913713,232.91279,232.932176,244.5702,241.6684,249.7305,56,56,550774.1917,neg,FALSE,NA,NA,NA,NA,NA
414,414,232.996674,232.995711,232.997672,152.4045,150.1682,153.6878,63,63,72411.6595,neg,FALSE,NA,NA,NA,NA,NA
415,415,233.153187,233.151612,233.15502,532.5617,530.34,534.8665,70,70,69142.9668,neg,FALSE,NA,NA,NA,NA,NA
417,417,234.955956,234.95512,234.95903,440.0577,414.8867,440.7669,103,103,1751986.31,neg,TRUE,417,0.465556,0,0,1
418,418,235.007055,235.005283,235.008151,80.07385,78.7044,81.7644,96,96,56958.77883,neg,FALSE,NA,NA,NA,NA,NA
419,419,235.924374,235.924106,235.92542,245.7189,222.2089,256.697,72,71,1373479.877,neg,FALSE,NA,NA,NA,NA,NA
421,421,235.95897,235.957324,235.960558,439.5978,438.3862,440.268,99,99,103547.8489,neg,TRUE,421,0.835105,0,0,1
423,423,236.952871,236.952106,236.953538,440.1242,439.5741,441.0011,101,101,1134554.695,neg,TRUE,423,0.611441,0,0,1
424,424,236.960357,236.959473,236.961031,106.4633,104.2359,107.7775,101,101,1334686.326,neg,TRUE,424,0.395205,0,0,-1
426,426,237.956117,237.954626,237.958345,439.4401,438.2012,440.4045,69,69,63509.20862,neg,FALSE,NA,NA,NA,NA,NA
428,428,238.930327,238.929359,238.931296,47.59945,46.7618,54.5835,102,102,323962.3866,neg,FALSE,NA,NA,NA,NA,NA
430,430,238.957382,238.95643,238.958025,106.5802,104.608,107.9535,101,101,798951.7048,neg,TRUE,430,0.344616,0,0,-1
431,431,239.013711,239.012797,239.014901,151.91125,148.4652,154.0194,84,84,95727.12221,neg,TRUE,431,0.072319,0,0,1
432,432,239.058337,239.056777,239.061409,263.2852,261.2358,265.2256,95,95,114564.1561,neg,TRUE,432,0.885753,0,0,-1
433,433,239.09125,239.090271,239.092232,461.3358,460.8722,461.823,101,101,1748990.699,neg,TRUE,433,0.772105,0,0,-1
435,435,239.901196,239.899566,239.902256,245.04665,223.3021,247.2018,56,56,640377.2699,neg,FALSE,NA,NA,NA,NA,NA
436,436,240.094538,240.093655,240.096334,460.948,460.0417,461.7703,79,79,177394.3621,neg,FALSE,NA,NA,NA,NA,NA
438,438,240.869661,240.868441,240.869949,16.652,12.4671,31.0311,55,55,483396.8656,neg,FALSE,NA,NA,NA,NA,NA
439,439,240.92665,240.918614,240.928546,48.1457,46.6302,55.1394,77,77,88347.43108,neg,FALSE,NA,NA,NA,NA,NA
440,440,240.925813,240.90875,240.927893,423.3229,414.6869,426.8469,57,57,338321.3768,neg,FALSE,NA,NA,NA,NA,NA
441,441,240.992103,240.991322,240.993007,109.2875,107.8121,110.3067,101,101,285533.3646,neg,TRUE,441,0.000111,TRUE,TRUE,-1
442,442,240.977613,240.976514,240.978469,251.4042,247.5693,255.8611,67,67,169387.9903,neg,FALSE,NA,NA,NA,NA,NA
443,443,241.068013,241.067183,241.068718,294.8101,292.3889,297.4201,99,99,273497.9878,neg,TRUE,443,0.799996,0,0,-1
444,444,241.143119,241.142043,241.14427,470.376,469.2803,472.6665,73,73,88835.2216,neg,FALSE,NA,NA,NA,NA,NA
445,445,242.174808,242.173903,242.176587,451.003,450.0038,451.9078,99,99,133141.0608,neg,TRUE,445,0.959777,0,0,1
448,448,243.034888,243.033783,243.03584,295.313,292.3889,298.3641,89,89,158955.7099,neg,TRUE,448,0.186401,0,0,1
449,449,243.094785,243.093897,243.095774,107.6185,106.1891,109.1299,95,95,99361.48186,neg,TRUE,449,0.008486,TRUE,TRUE,-1
450,450,244.089303,244.08856,244.089998,261.4503,260.5612,262.8811,101,101,930660.1688,neg,TRUE,450,0.359326,0,0,-1
451,451,244.882316,244.878688,244.88613,47.8596,46.663,49.8334,59,59,26671.36985,neg,FALSE,NA,NA,NA,NA,NA
453,453,244.964328,244.963014,244.964967,306.76205,300.4162,312.2945,100,100,723617.5867,neg,FALSE,NA,NA,NA,NA,NA
454,454,245.094274,245.091009,245.119047,261.9688,234.5817,266.296,81,73,95961.10765,neg,FALSE,NA,NA,NA,NA,NA
455,455,245.907391,245.906662,245.908444,108.4084,106.1276,110.2277,69,69,106082.6037,neg,FALSE,NA,NA,NA,NA,NA
456,456,246.037004,246.036168,246.038209,286.8404,285.7451,287.6477,90,90,160202.0727,neg,TRUE,456,0.707356,0,0,-1
457,457,246.086239,246.08462,246.087002,261.2157,260.094,262.8811,101,101,259682.5207,neg,TRUE,457,0.311033,0,0,-1
458,458,246.908637,246.90792,246.909399,440.0574,439.43,440.7669,101,101,488825.1375,neg,TRUE,458,0.764641,0,0,1
459,459,246.96108,246.957677,246.961886,306.2166,299.8265,311.8411,89,89,200029.8931,neg,FALSE,NA,NA,NA,NA,NA
460,460,246.988477,246.987367,246.989598,108.6226,106.3857,111.1772,78,78,111512.5575,neg,FALSE,NA,NA,NA,NA,NA
461,461,247.904356,247.903378,247.905319,108.1581,106.1321,111.0003,57,57,63970.49289,neg,FALSE,NA,NA,NA,NA,NA
464,464,248.905105,248.894386,248.90634,439.8278,437.0933,441.2723,101,101,505703.1129,neg,TRUE,464,0.232061,0,0,1
465,465,248.959241,248.958534,248.959886,714.5275,713.0777,716.6355,72,72,7179390.018,neg,FALSE,NA,NA,NA,NA,NA
466,466,248.976933,248.975958,248.977587,63.2774,61.8323,64.4846,89,89,86424.51347,neg,FALSE,NA,NA,NA,NA,NA
467,467,248.977224,248.976136,248.978188,92.4482,91.048,94.4063,75,75,89422.40017,neg,FALSE,NA,NA,NA,NA,NA
468,468,248.983489,248.982088,248.985937,295.67085,291.6615,298.3277,70,70,91373.77161,neg,FALSE,NA,NA,NA,NA,NA
469,469,249.086427,249.084832,249.088154,263.4996,262.0643,264.9942,99,99,110280.8809,neg,TRUE,469,0.389977,0,0,1
470,470,249.147961,249.145395,249.149911,619.2165,607.2116,621.3107,100,100,85785.08012,neg,TRUE,470,0.350534,0,0,-1
472,472,250.143398,250.142566,250.14402,572.2933,571.2343,572.978,101,101,365192.4693,neg,TRUE,472,0.160158,0,0,-1
473,473,250.902037,250.894571,250.903447,439.53285,438.4333,440.5246,96,96,125270.7869,neg,TRUE,473,0.223383,0,0,1
475,475,251.112147,251.110908,251.112913,269.3294,268.8267,269.9963,101,101,269060.2363,neg,TRUE,475,0.268433,0,0,-1
477,477,253.001761,253.000984,253.00258,63.38375,62.4128,64.2806,80,80,625030.0837,neg,FALSE,NA,NA,NA,NA,NA
478,478,253.001634,253.000865,253.002583,91.87125,90.7462,93.4668,64,64,656199.5871,neg,FALSE,NA,NA,NA,NA,NA
479,479,254.099384,254.098198,254.100187,325.16235,324.3503,325.9386,94,94,131067.6899,neg,TRUE,479,0.616673,0,0,1
480,480,254.118018,254.117299,254.118708,261.8599,260.7791,263.4003,101,101,1079443.213,neg,TRUE,480,0.682941,0,0,1
481,481,254.993415,254.992303,254.994674,306.5492,300.7349,312.2945,101,101,2605101.911,neg,FALSE,NA,NA,NA,NA,NA
482,482,255.085884,255.085139,255.086596,357.6575,357.1625,358.1965,101,101,944232.2613,neg,TRUE,482,0.644453,0,0,-1
483,483,255.121166,255.119657,255.122597,261.0611,259.5123,262.7281,96,96,89606.23721,neg,TRUE,483,0.785348,0,0,-1
484,484,255.158625,255.157827,255.16013,497.58065,492.4276,500.9344,68,68,109324.9084,neg,FALSE,NA,NA,NA,NA,NA
485,485,255.231262,255.230248,255.232232,706.5397,705.3983,707.6707,81,81,84533.36,neg,FALSE,NA,NA,NA,NA,NA
486,486,255.820528,255.819629,255.821287,110.1789,107.5305,114.6465,101,101,790112.3352,neg,FALSE,NA,NA,NA,NA,NA
488,488,255.996588,255.995216,255.997413,305.6079,299.8876,312.285,87,87,143088.4344,neg,FALSE,NA,NA,NA,NA,NA
489,489,256.017269,256.016452,256.017972,357.0245,356.1051,357.9069,101,101,315941.4709,neg,TRUE,489,0.002872,TRUE,TRUE,-1
490,490,256.08907,256.088381,256.089942,356.90715,355.7662,358.1517,76,76,92888.44982,neg,FALSE,NA,NA,NA,NA,NA
493,493,256.938056,256.937173,256.938874,440.2219,439.43,441.0011,101,101,4921674.7,neg,TRUE,493,0.459914,0,0,1
494,494,256.992023,256.987869,256.998131,302.0416,295.1526,310.7969,64,64,90460.05874,neg,FALSE,NA,NA,NA,NA,NA
495,495,257.174295,257.173506,257.174959,513.2485,511.5533,520.6878,99,99,323626.8693,neg,TRUE,495,0.755115,0,0,-1
496,496,257.817561,257.816614,257.818266,110.2068,105.97,115.1109,101,101,765930.7609,neg,FALSE,NA,NA,NA,NA,NA
498,498,257.94077,257.93743,257.941507,440.2319,438.9043,441.2835,101,101,279667.2915,neg,TRUE,498,0.648481,0,0,1
500,500,258.913894,258.913559,258.914871,244.886,243.5944,282.7337,55,54,756475.0024,neg,FALSE,NA,NA,NA,NA,NA
501,501,258.933403,258.91367,258.934894,439.89775,420.8833,441.7639,102,102,3040719.291,neg,TRUE,501,0.122005,0,0,1
502,502,258.942183,258.941039,258.94273,107.1778,105.304,108.4358,97,97,557416.6349,neg,TRUE,502,0.577791,0,0,1
503,503,259.012111,259.011286,259.012728,295.4,292.9095,296.9001,101,101,928336.3775,neg,TRUE,503,0.900647,0,0,1
504,504,259.128396,259.126044,259.129386,286.6275,285.7352,287.6537,93,93,120641.4821,neg,TRUE,504,0.655055,0,0,1
505,505,259.814397,259.813643,259.815413,110.40765,105.1032,116.8892,88,88,257287.3739,neg,FALSE,NA,NA,NA,NA,NA
506,506,259.937739,259.934724,259.939172,439.92065,439.2962,441.0964,100,100,168427.2708,neg,TRUE,506,0.918381,0,0,1
508,508,260.058056,260.056936,260.059583,235.16965,234.4276,236.5366,66,66,70974.90211,neg,TRUE,508,0.395596,0,0,1
509,509,260.939118,260.93803,260.939838,107.1183,104.7678,108.5841,101,101,331599.4844,neg,TRUE,509,0.299369,0,0,-1
510,510,260.924425,260.91398,260.931748,438.4175,390.0857,440.7538,103,103,539749.4147,neg,TRUE,510,0.318289,0,0,1
511,511,260.977695,260.976644,260.9786,57.7838,55.824,58.7855,99,99,156156.4805,neg,TRUE,511,0.250178,0,0,1
512,512,261.039645,261.038758,261.040527,265.8405,263.8059,267.8332,98,98,202668.7808,neg,TRUE,512,0.883748,0,0,1
513,513,262.034162,262.033178,262.035364,356.7333,355.2942,357.8908,95,95,176577.2109,neg,FALSE,NA,NA,NA,NA,NA
514,514,262.970294,262.950518,262.97448,109.5982,106.963,114.2225,96,96,96177.95794,neg,TRUE,514,0.358766,0,0,-1
515,515,262.974592,262.973252,262.975992,57.1365,55.1914,59.4234,83,83,67906.52691,neg,FALSE,NA,NA,NA,NA,NA
516,516,263.102192,263.101367,263.10288,291.8528,291.0091,292.3202,101,101,1166708.064,neg,TRUE,516,0.452291,0,0,1
517,517,264.070177,264.069135,264.071273,108.52165,106.682,111.2507,100,100,96091.72094,neg,TRUE,517,0.082474,0,0,-1
518,518,264.105457,264.104092,264.106363,291.3244,290.2267,292.1483,86,86,122286.2405,neg,FALSE,NA,NA,NA,NA,NA
519,519,265.029041,265.028162,265.029603,295.326,293.1749,297.4201,101,101,1244367.323,neg,TRUE,519,0.79542,0,0,-1
520,520,265.076578,265.075539,265.077255,108.1386,106.963,110.2277,101,101,1872766.607,neg,TRUE,520,0.069979,0,0,-1
521,521,265.146427,265.14554,265.14707,604.9115,563.4203,631.1964,104,104,1573370.531,neg,FALSE,NA,NA,NA,NA,NA
523,523,266.071053,266.070254,266.071748,263.6507,262.2665,264.9828,101,101,1492612.639,neg,TRUE,523,0.128019,0,0,1
524,524,266.149669,266.148857,266.150634,605.0213,562.3326,631.5249,102,102,143270.4516,neg,FALSE,NA,NA,NA,NA,NA
525,525,266.802326,266.801371,266.803093,58.3793,54.5835,59.0708,103,103,2587312.904,neg,TRUE,525,0.046624,TRUE,0,1
527,527,267.074615,267.072271,267.094494,262.2307,234.6957,264.4139,78,77,109306.7372,neg,TRUE,527,0.560791,0,0,1
528,528,267.122339,267.121501,267.123438,521.2694,520.7539,521.7165,101,101,3420715.07,neg,TRUE,528,0.180216,0,0,-1
530,530,268.068129,268.067012,268.068821,263.5292,261.2106,265.1809,101,101,408882.2129,neg,TRUE,530,0.051616,0,0,-1
531,531,268.125469,268.124614,268.126263,521.0795,520.4802,521.7418,101,101,372221.2982,neg,TRUE,531,0.278894,0,0,-1
532,532,268.799433,268.798446,268.800193,58.3378,55.1394,59.0168,103,103,4581271.684,neg,TRUE,532,0.040195,TRUE,0,1
534,534,268.970788,268.969762,268.971981,111.1444,108.3782,114.3006,95,95,117243.7658,neg,TRUE,534,0.342642,0,0,1
535,535,269.086117,269.085102,269.086808,77.151,54.0293,78.1808,102,102,748255.3359,neg,TRUE,535,0.83265,0,0,1
537,537,270.796388,270.795355,270.797161,58.4533,55.1394,59.2717,103,103,2623830.045,neg,TRUE,537,0.034302,TRUE,0,1
540,540,271.030336,271.029348,271.031113,74.211,73.2116,75.1548,101,101,1328204.832,neg,TRUE,540,0.137422,0,0,-1
