idx,idx_old,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,samples,MPA,polarity
1544,1544,764.519931,764.516638,764.524629,871.4633,868.6234,872.6804,94,94,104028.4098,neg
1545,1545,764.577692,764.574974,764.579679,915.5535,914.1385,917.8411,101,101,100624.4208,neg
1546,1546,766.304498,766.301461,766.306556,693.8225,692.5675,694.9722,95,95,88780.12904,neg
1547,1547,766.535904,766.532774,766.538772,901.7659,900.2102,903.4671,101,101,204739.574,neg
1548,1548,767.539188,767.536251,767.541611,901.3695,899.9382,903.6388,94,94,87190.96994,neg
1549,1549,768.289646,768.287233,768.291807,634.2806,633.1465,635.5677,100,100,330725.2888,neg
1550,1550,769.292652,769.29,769.295681,634.1619,632.5399,636.1026,61,61,75099.47014,neg
1551,1551,770.3054,770.302754,770.307614,663.6029,661.4374,665.257,101,101,247060.6435,neg
1552,1552,771.562348,771.559888,771.564492,831.6698,830.6244,833.1915,98,98,184977.4369,neg
1553,1553,772.32119,772.318032,772.323171,694.103,693.1818,695.2651,101,101,292576.8622,neg
1554,1554,772.524769,772.522485,772.526874,879.6857,878.0103,882.5469,77,77,57652.20508,neg
1555,1555,772.565893,772.563526,772.568646,831.4964,830.0822,833.0026,99,99,75993.88009,neg
1556,1556,773.324372,773.321684,773.326936,693.9725,692.0297,695.4062,87,87,81529.22661,neg
1557,1557,773.577965,773.575406,773.580352,859.1668,857.8855,860.812,101,101,367030.5582,neg
1558,1558,774.525689,774.52339,774.527514,833.24185,832.4222,834.7115,100,100,670823.2153,neg
1559,1559,774.540925,774.538204,774.543333,910.0936,907.8782,912.0519,90,90,78443.26235,neg
1560,1560,775.529016,775.526596,775.531009,833.24185,832.4222,834.7115,98,98,289624.634,neg
1561,1561,775.593331,775.58274,775.596028,889.5576,858.1445,891.7629,106,101,848258.3171,neg
1562,1562,776.541242,776.538785,776.543215,859.2888,858.2053,860.812,101,101,729444.7951,neg
1563,1563,776.596974,776.594292,776.599544,889.4331,888.4036,891.7629,101,101,368578.5899,neg
1564,1564,777.544629,777.542101,777.546689,859.1299,858.0061,860.812,101,101,314212.4219,neg
1565,1565,777.600643,777.597398,777.604009,889.755,888.1686,892.5416,97,97,96430.3788,neg
1566,1566,778.547154,778.544929,778.5492,858.6584,857.3233,860.1547,91,91,64371.96957,neg
1567,1567,778.556846,778.55435,778.559484,890.5235,889.0212,892.5628,101,101,401985.3003,neg
1568,1568,779.56007,779.5577,779.562529,890.1027,889.0212,892.165,100,100,166677.6763,neg
1569,1569,785.502095,785.499317,785.50544,788.1536,786.6455,790.0318,58,58,64791.68109,neg
1570,1570,786.561884,786.559185,786.564571,885.1023,883.7587,886.493,99,99,291420.529,neg
1571,1571,787.518256,787.515791,787.520463,815.95695,814.7925,817.4502,98,98,435700.0872,neg
1572,1572,787.565493,787.563133,787.567693,884.9762,883.5139,886.4325,99,99,129361.6946,neg
1573,1573,788.521514,788.519063,788.524261,815.6679,814.6009,816.9048,101,101,180253.5742,neg
1574,1574,788.541554,788.537728,788.543536,852.0595,849.9896,855.8317,95,95,74954.7054,neg
1575,1575,788.576859,788.574256,788.579721,891.671,889.7196,913.9612,96,96,301740.0125,neg
1577,1577,790.425313,790.422159,790.428951,56.00715,54.513,57.7873,68,68,57969.74088,neg
1578,1578,790.553537,790.540201,790.560722,879.3822,877.1374,892.8866,101,101,198123.0147,neg
1579,1579,790.593423,790.590589,790.596442,920.5372,918.5407,922.7036,99,99,276471.8954,neg
1580,1580,791.557173,791.543316,791.562627,878.4939,876.2157,892.8866,96,96,79371.55343,neg
1581,1581,791.596846,791.593918,791.599359,920.5422,919.1114,922.7036,99,99,119369.8085,neg
1582,1582,792.423153,792.420236,792.425598,57.1515,55.3405,59.5798,100,100,153059.6369,neg
1583,1583,792.528558,792.525523,792.534769,870.8714,869.1801,872.4724,101,101,127737.3749,neg
1584,1584,793.531915,793.527915,793.534414,870.24225,868.8047,873.2796,96,96,50310.4257,neg
1585,1585,794.420076,794.417283,794.422429,57.5316,55.0015,59.0168,100,100,209952.2556,neg
1586,1586,794.543908,794.535818,794.547257,895.9029,894.471,898.905,100,100,91788.69879,neg
1587,1587,796.417397,796.413489,796.419379,57.3547,55.3405,59.2717,101,101,177481.4314,neg
1588,1588,798.414246,798.410499,798.416762,56.6595,54.9003,58.4761,101,101,96442.4685,neg
1589,1589,798.525769,798.523145,798.527744,827.9441,824.93,829.512,99,99,297043.4924,neg
1590,1590,799.528925,799.526095,799.531821,828.2447,824.93,829.4894,97,97,126368.2027,neg
1591,1591,800.541075,800.538632,800.543493,840.8366,839.6283,842.6776,99,99,1190546.665,neg
1592,1592,801.543146,801.540037,801.545577,839.9768,838.4277,842.0921,101,101,614799.6252,neg
1593,1593,801.608794,801.606517,801.611619,896.0778,894.6265,897.7405,101,101,169094.8758,neg
1594,1594,802.544449,802.540215,802.547249,838.36045,835.3565,840.8453,86,86,147580.3226,neg
1595,1595,802.55688,802.554438,802.559076,870.5574,868.9105,872.0603,101,101,11718242.39,neg
1596,1596,803.560099,803.557657,803.562486,870.5281,868.9105,871.8766,101,101,5388671.224,neg
1597,1597,803.624989,803.622176,803.627097,929.7897,928.0904,932.2297,101,101,907270.928,neg
1598,1598,804.572229,804.569688,804.574633,896.0909,894.7407,898.2708,101,101,8069320.989,neg
1599,1599,804.628174,804.625582,804.630579,930.0935,928.0904,932.2297,101,101,423479.9127,neg
1600,1600,805.575565,805.573214,805.578181,896.0454,894.7407,898.1696,101,101,3672111.031,neg
1601,1601,805.632333,805.629132,805.635071,930.402,928.0904,934.2418,98,98,111000.9759,neg
1602,1602,806.497214,806.495168,806.499734,651.2777,647.8218,671.0563,72,72,273813.5965,neg
1603,1603,806.578574,806.576185,806.581107,896.1344,894.6265,898.1696,101,101,886600.7792,neg
1604,1604,807.581665,807.579122,807.584038,895.8047,894.7407,897.6883,100,100,160359.487,neg
1605,1605,810.393586,810.390952,810.39659,55.8863,54.0518,57.9127,71,71,58243.73527,neg
1606,1606,810.561961,810.559036,810.56414,879.7369,878.6606,881.7318,101,101,402903.466,neg
1607,1607,811.565082,811.562286,811.567967,879.7402,878.0842,881.7318,101,101,187880.1434,neg
1608,1608,812.541566,812.53864,812.544129,843.64385,842.3726,845.4903,70,70,63867.32627,neg
1609,1609,812.5769,812.574282,812.579756,886.9343,885.4122,889.252,100,100,696483.069,neg
1610,1610,813.534167,813.53146,813.536607,823.73,822.5266,825.1715,99,99,490365.2284,neg
1611,1611,813.580788,813.578198,813.583131,887.3161,885.6278,890.0134,100,100,323166.9804,neg
1612,1612,814.536798,814.534254,814.539314,823.9918,822.3273,825.1968,101,101,216983.3263,neg
1613,1613,814.590469,814.588,814.594863,892.2203,889.0423,902.6214,57,57,261673.868,neg
1614,1614,815.549695,815.541608,815.551854,853.4742,822.7964,854.7211,102,101,221620.2658,neg
1615,1615,815.603648,815.594521,815.615019,915.9063,903.2763,919.5403,91,91,101032.1959,neg
1616,1616,816.572315,816.570154,816.574739,885.2185,883.4438,887.0536,101,101,406128.4826,neg
1617,1617,816.550652,816.546065,816.553467,853.337,851.5658,855.4212,74,74,105654.1309,neg
1618,1618,816.608903,816.605752,816.610783,928.314,925.8243,930.6708,98,98,112972.7854,neg
1619,1619,817.575873,817.573072,817.57825,884.66665,883.1815,887.0536,100,100,189090.5989,neg
1620,1620,817.640119,817.637881,817.64265,950.9781,949.3653,953.5934,101,101,352118.9093,neg
1621,1621,818.551692,818.549483,818.554072,770.0281,768.7256,771.409,100,100,351407.5183,neg
1622,1622,818.588013,818.585558,818.590599,914.6086,912.8695,917.182,101,101,235924.8828,neg
1623,1623,818.64113,818.635626,818.64581,951.5956,949.17,954.9736,101,101,181890.7568,neg
1624,1624,819.55508,819.552614,819.55786,769.80535,768.7256,771.0682,96,96,151254.0036,neg
1625,1625,819.591708,819.588656,819.606234,914.1816,912.2353,932.3724,99,99,102153.0892,neg
1626,1626,820.514351,820.510109,820.516036,651.1123,648.5593,669.8793,62,62,214941.2613,neg
1627,1627,820.561478,820.557969,820.564128,907.6995,905.4078,909.9588,95,95,86081.18831,neg
1628,1628,821.563519,821.559648,821.566137,907.07,904.8041,910.2005,61,61,40994.5373,neg
1629,1629,822.525256,822.522902,822.52794,820.57075,818.4948,822.6981,94,94,115309.8459,neg
1630,1630,823.52848,823.526489,823.531893,820.5564,818.4886,822.6921,59,59,53939.08275,neg
1631,1631,824.541175,824.538848,824.543664,840.2773,839.0708,841.4702,101,101,2269530.691,neg
1632,1632,825.544539,825.542164,825.546966,840.26515,838.9072,841.4702,100,100,1063628.499,neg
1633,1633,826.556678,826.554309,826.558868,863.0358,861.5115,864.6581,101,101,5992702.321,neg
1634,1634,827.560252,827.557607,827.562298,863.0358,861.5115,864.6581,101,101,2825645.033,neg
1635,1635,827.624253,827.620806,827.626667,902.0095,900.2289,903.8222,61,61,49058.62295,neg
1636,1636,828.571666,828.569314,828.574264,878.7666,877.4603,880.9933,101,101,5808943.386,neg
1637,1637,828.65285,828.650123,828.655767,959.0658,956.5194,962.0915,59,59,66620.13844,neg
1638,1638,829.575482,829.572813,829.578029,879.2088,877.4603,881.7318,101,101,2628102.77,neg
1639,1639,829.640639,829.637596,829.642918,935.3985,933.7473,937.5612,101,101,1264251.735,neg
1640,1640,830.588047,830.584968,830.590471,907.6661,905.4078,947.6076,102,101,7260632.515,neg
1641,1641,831.590648,831.581606,831.593654,907.3734,877.5604,909.8727,117,101,3429888.312,neg
1642,1642,831.656363,831.653594,831.658748,973.95675,972.3384,976.1261,100,100,1292100.438,neg
1643,1643,832.603536,832.595599,832.605705,936.74925,903.4081,939.1069,102,101,2179684.215,neg
1644,1644,832.659687,832.657056,832.661797,974.0555,972.3384,976.1261,99,99,632595.6696,neg
1645,1645,833.607055,833.604295,833.609553,936.6487,934.9757,939.1069,101,101,975652.7125,neg
1646,1646,833.663082,833.659049,833.666214,974.5518,972.3384,976.8985,101,101,165715.9797,neg
1647,1647,834.610215,834.607421,834.612794,936.6421,934.9757,939.1069,100,100,248947.8007,neg
1648,1648,835.613582,835.610768,835.615981,935.94235,934.4106,938.3515,60,60,49850.34206,neg
1649,1649,836.577447,836.574712,836.579852,883.4193,881.7505,885.0722,100,100,174400.6261,neg
1650,1650,837.581148,837.577832,837.583292,883.5394,881.7505,885.1387,98,98,80483.13676,neg
1651,1651,838.592701,838.590303,838.595082,891.2887,889.8587,894.0041,99,99,528975.0638,neg
1652,1652,839.596233,839.59362,839.59854,891.45055,890.0738,894.0594,96,96,257455.5746,neg
1653,1653,840.308194,840.304176,840.310887,694.2627,693.0101,695.5369,74,74,84872.40783,neg
1654,1654,840.573298,840.569423,840.584882,880.03955,877.8559,882.8352,100,100,147819.4278,neg
1655,1655,840.608643,840.605694,840.610924,924.7287,923.0502,926.5344,100,100,400505.6871,neg
1656,1656,841.575572,841.569555,841.581604,879.75015,877.4978,882.5469,94,94,74364.93594,neg
1657,1657,841.614155,841.609697,841.619933,924.5141,922.3985,926.8209,100,100,196860.8953,neg
1658,1658,842.514325,842.510849,842.540591,832.7972,831.2645,872.8704,73,73,71632.89882,neg
1659,1659,842.551709,842.549116,842.554197,782.1935,778.4536,784.7423,91,91,189535.7454,neg
1660,1660,842.586644,842.582439,842.589922,893.0868,890.2902,896.3134,79,79,63393.15817,neg
1661,1661,842.622173,842.617065,842.627684,931.4622,922.4341,941.5281,59,59,97105.86155,neg
1662,1662,843.581729,843.577836,843.585135,889.5296,887.9099,891.9572,87,87,62045.19022,neg
1663,1663,843.655906,843.653545,843.658461,956.37335,953.9824,959.7192,98,98,746751.0207,neg
1664,1664,844.567366,844.564397,844.569897,779.6872,776.2959,782.9282,78,78,116802.2212,neg
1665,1665,844.603592,844.600724,844.606607,924.5717,922.4341,926.8209,66,66,49396.94676,neg
1666,1666,844.659666,844.657125,844.662488,956.36645,953.9824,959.6074,96,96,360895.2953,neg
1667,1667,845.672237,845.66916,845.674052,998.5063,996.0714,1002.5422,101,101,744983.0775,neg
1669,1669,846.582844,846.57977,846.58609,800.8019,799.2166,802.4213,83,83,97507.72494,neg
1670,1670,846.675618,846.672509,846.677631,998.28735,995.8163,1001.706,100,100,373485.8495,neg
1671,1671,847.678006,847.675458,847.680893,998.2362,995.8163,1001.2112,96,96,100185.9843,neg
1672,1672,848.541404,848.538548,848.54353,828.565,825.9604,830.4495,95,95,236609.6658,neg
1673,1673,849.544967,849.54203,849.547053,828.32445,825.9604,830.1744,90,90,113462.2415,neg
1674,1674,850.556746,850.554187,850.558959,855.9863,854.0559,857.9682,99,99,2232963.513,neg
1675,1675,851.560154,851.557467,851.562402,855.98325,854.0559,857.9682,98,98,1118248.813,neg
1676,1676,852.571551,852.567628,852.573903,872.6197,869.6992,874.8496,101,101,1538648.744,neg
1677,1677,853.575476,853.572675,853.578079,873.3837,871.3118,875.5192,101,101,731392.2699,neg
1678,1678,853.639765,853.637127,853.643456,909.8342,907.9145,912.8499,87,87,69366.94511,neg
1679,1679,854.58783,854.584931,854.590499,899.93225,897.5189,901.71,100,100,2796389.517,neg
1680,1680,854.66872,854.666043,854.671791,962.4554,960.3297,965.1967,58,58,74589.62292,neg
1681,1681,855.505941,855.503333,855.508103,815.6679,814.6031,817.4502,91,91,134133.2708,neg
1682,1682,855.59137,855.588313,855.593749,899.7941,896.8722,901.71,101,101,1389885.998,neg
1683,1683,855.656214,855.653261,855.658774,940.88985,939.0333,943.0298,100,100,1534280.74,neg
1684,1684,856.603405,856.59979,856.605764,918.3218,916.4008,920.7669,101,101,1985627.004,neg
1686,1686,856.685479,856.682428,856.687826,1006.49555,1004.3813,1009.1438,58,58,86393.26478,neg
1687,1687,857.60708,857.603915,857.609514,918.7282,917.2544,920.7948,99,99,953828.0122,neg
1688,1688,857.671746,857.668911,857.674442,978.77415,976.9527,981.4094,98,98,2781471.35,neg
1689,1689,858.613914,858.610511,858.616979,919.2127,916.67,945.744,101,101,441814.6403,neg
1690,1690,858.675175,858.672483,858.677675,978.7627,976.9527,981.4094,98,98,1413902.88,neg
1691,1691,859.620572,859.616397,859.625344,945.101,942.7344,946.9519,82,82,119199.1904,neg
1692,1692,859.687526,859.684938,859.690158,1025.70145,1022.1957,1028.8483,100,100,1110445.066,neg
1694,1694,860.691024,860.688403,860.693506,1025.3349,1022.1957,1028.8483,100,100,575311.0342,neg
1695,1695,861.694213,861.691061,861.69643,1025.309,1022.1957,1028.8483,97,97,146111.5476,neg
1696,1696,866.624272,866.621114,866.62687,928.8752,926.6674,931.3837,98,98,106393.2549,neg
1697,1697,867.627844,867.624682,867.629883,928.44235,925.928,930.971,62,62,50733.02938,neg
1698,1698,868.528798,868.525781,868.531332,840.6954,839.0224,842.6776,87,87,108330.0369,neg
1699,1699,868.639474,868.636637,868.642813,964.3159,960.3854,967.4313,67,67,72614.12613,neg
1700,1700,869.527678,869.522992,869.533953,837.3441,835.5314,840.2629,85,85,74621.50318,neg
1701,1701,870.544119,870.541522,870.546742,871.838,869.804,873.4361,99,99,549019.8007,neg
1702,1702,871.547525,871.544906,871.550143,871.8375,869.4152,873.9466,99,99,261664.0595,neg
1703,1703,871.612337,871.609301,871.614809,929.4584,927.4241,931.4622,89,89,90452.82897,neg
1704,1704,871.687344,871.684916,871.689932,995.5696,991.6288,1001.6283,95,95,192338.6151,neg
1705,1705,872.559644,872.547691,872.562438,896.407,869.1584,898.8857,99,99,447962.4787,neg
1706,1706,872.691302,872.688446,872.694068,995.1634,991.736,1000.9951,88,88,102075.6147,neg
1707,1707,873.563173,873.560473,873.56621,896.4021,895.0071,898.8857,95,95,209336.083,neg
1708,1708,873.702853,873.699979,873.705547,1046.2881,1042.8205,1051.1145,61,61,85460.45083,neg
1709,1709,874.557185,874.554014,874.559597,837.3643,836.0541,838.7805,85,85,87444.59863,neg
1710,1710,876.572226,876.56945,876.574957,861.1285,858.7869,863.5216,96,96,100379.0483,neg
1711,1711,878.58772,878.584649,878.590982,891.9008,888.496,894.0097,99,99,410775.1223,neg
1712,1712,879.591037,879.587954,879.59447,891.9118,889.5121,894.0097,99,99,214318.7035,neg
1713,1713,880.601886,880.598542,880.605226,907.5107,904.0188,911.7363,94,94,265112.3606,neg
1714,1714,881.521319,881.519007,881.523631,823.5611,821.8616,825.1715,87,87,139758.1364,neg
1715,1715,881.606844,881.603906,881.609211,908.98655,905.8798,914.031,96,96,117214.587,neg
1716,1716,882.524541,882.52181,882.528065,823.3415,821.3892,824.8365,77,77,60076.75766,neg
1717,1717,882.618192,882.615417,882.621241,930.6929,928.0904,933.2545,89,89,123891.2436,neg
1718,1718,883.536329,883.5333,883.539945,852.7191,850.8879,854.4344,59,59,63699.56088,neg
1719,1719,883.621769,883.619155,883.625562,930.516,928.6889,933.2545,67,67,63700.16056,neg
1720,1720,892.528765,892.525992,892.532356,840.20585,837.7933,841.6031,92,92,193499.6592,neg
1721,1721,893.532215,893.529499,893.534641,840.4194,839.0224,842.0475,69,69,97106.5107,neg
1722,1722,894.544067,894.541692,894.546738,861.85285,858.8059,864.0212,94,94,313013.0691,neg
1724,1724,895.5477,895.5446,895.550289,861.92145,858.8059,864.3252,96,96,143698.084,neg
1725,1725,896.559419,896.556819,896.56244,879.434,878.0842,881.7318,93,93,333850.0708,neg
1726,1726,897.563282,897.560452,897.565768,879.8247,878.2157,881.9343,93,93,161178.4082,neg
1727,1727,897.628049,897.624707,897.630777,935.6171,933.352,939.1069,95,95,129456.3768,neg
1728,1728,898.57498,898.563492,898.578175,908.5497,878.5346,911.7363,111,98,504520.8716,neg
1729,1729,899.578731,899.575671,899.581395,908.6732,906.4625,911.7363,91,91,245802.5518,neg
1730,1730,899.643546,899.640285,899.646147,974.415,972.022,976.8985,91,91,168152.756,neg
1731,1731,900.590254,900.582294,900.593865,937.0313,905.8798,940.2193,114,100,212295.3461,neg
1732,1732,900.646912,900.644236,900.650024,973.8307,971.7619,976.1261,82,82,81308.79876,neg
1733,1733,901.594611,901.591273,901.59727,936.66155,934.3803,939.8904,98,98,96895.26614,neg
1734,1734,906.612409,906.61011,906.615136,834.93685,833.2025,836.3318,74,74,124737.1017,neg
1735,1735,911.643313,911.640948,911.646916,956.47275,953.9824,960.0103,78,78,94280.07648,neg
1736,1736,913.659227,913.656319,913.661547,998.6893,995.8163,1001.9905,85,85,118134.94,neg
1737,1737,914.662295,914.659795,914.665451,998.4923,996.0714,1001.7825,55,55,73283.54038,neg
1738,1738,918.543943,918.541343,918.54711,855.1591,851.8384,857.2491,82,82,164084.4255,neg
1739,1739,920.558426,920.55481,920.56229,874.374,870.1385,876.8066,73,73,76527.21634,neg
1740,1740,922.575397,922.572372,922.578326,900.67165,896.2785,903.5372,94,94,169328.2316,neg
1741,1741,922.68712,922.684813,922.689759,1019.8293,1017.6464,1023.1532,70,70,96497.417,neg
1742,1742,923.579179,923.575463,923.581877,900.834,898.2075,903.8146,76,76,81995.09718,neg
1743,1743,923.643269,923.640678,923.646443,941.3086,939.1681,943.6223,83,83,171263.8908,neg
1744,1744,924.591122,924.587935,924.593896,918.9971,916.4008,922.0181,96,96,167683.0169,neg
1745,1745,925.594415,925.591568,925.596893,919.1584,917.1906,922.0181,79,79,84919.79464,neg
1746,1746,925.659179,925.656259,925.662018,979.3399,976.75,982.2265,91,91,368076.2413,neg
1747,1747,926.662613,926.659496,926.665308,979.2239,976.2907,982.3207,89,89,195674.7136,neg
1748,1748,927.674878,927.67224,927.677448,1025.6626,1022.1957,1028.8483,92,92,171224.3847,neg
1749,1749,928.678645,928.675511,928.680861,1025.3706,1022.1957,1028.5127,80,80,87603.26004,neg
1750,1750,938.531913,938.52876,938.53504,871.9049,869.5643,874.2435,86,86,115884.6611,neg
1751,1751,940.547106,940.544098,940.550289,895.9535,894.4026,899.1399,77,77,99271.51212,neg
1752,1752,964.547002,964.543824,964.54972,879.7914,877.4603,882.2574,55,55,76082.01934,neg
1753,1753,966.562653,966.559765,966.565632,909.2927,905.8798,913.6209,75,75,119768.4098,neg
1754,1754,967.565335,967.563246,967.569205,908.9482,905.8798,912.1115,55,55,55115.99464,neg
1755,1755,993.646859,993.643352,993.649365,979.2686,976.75,982.9775,70,70,117238.8611,neg
