"X","name","fold","tstat","pvalue","mzmed","mzmin","mzmax","rtmed","rtmin","rtmax","npeaks","batch_1","batch_2","B_7","B_8","B_29","B_14","B_6","B_10","B_20","B_11","B_18","B_3","B_15","B_4","B_1","B_5","B_17","B_16","B_12","B_2","B_19","B_9","B_32","B_25","B_27","B_13","B_35","B_21","B_33","B_23","B_36","B_37","B_26","B_34","B_30","B_31","B_28","B_22","B_24","A_15","A_8","A_2","A_6","A_3","A_1","A_10","A_16","A_14","A_9","A_20","A_23","A_11","A_7","A_19","A_18","A_22","A_21","A_5","A_4","A_17","A_24","A_12","A_13","QC_1","QC_10","QC_11","QC_12","QC_13","QC_14","QC_15","QC_16","QC_17","QC_18","QC_19","QC_2","QC_20","QC_3","QC_4","QC_5","QC_6","QC_7","QC_8","QC_9","QC9_2","isotopes","adduct","pcgroup"
191,"M142T110",1.83235497376439,-10.6202252184932,0,142.047113930863,142.046407948982,142.047284060834,110.363,107.249,114.512,148,57,81,272380.679572266,333756.088764106,134864.445531006,267599.434828848,528964.353350694,196357.346011836,165062.453014246,271697.05308894,330930.486839677,256358.770442023,379640.895783532,389469.189802918,301692.170851875,452408.706524368,152322.270529117,222619.557244038,290761.682085286,333586.214935198,405626.362526693,228778.877051714,118659.85709803,112615.408856934,103170.204426269,353125.851887549,93839.6775175781,165827.056616067,279102.757410511,93046.8342669772,100534.458580966,174138.625326069,126783.256749023,116971.485964543,239537.755356689,478328.291094726,248792.374546875,195375.540588405,196095.928758843,441059.468661296,483763.897846314,546252.827594766,503437.42905413,589339.479447115,317825.850041707,392544.523690796,170939.01026145,234209.213563623,469848.271565977,181409.091127523,161308.780810547,469877.909729403,337531.131423673,99278.3803804838,313443.309064433,233728.092218536,237446.67527896,407156.779254775,456383.227928467,215948.485800781,209654.125200451,382955.653770926,356091.221564719,252963.301395296,325374.261583836,334157.119779053,173778.3933648,163541.615519748,175563.712311279,126754.151139258,149002.35702596,192986.751636513,197616.710464844,150469.738768021,304230.055918262,184072.79722326,326246.051779785,309249.165057178,310428.55047433,344791.513339437,346584.920296224,330309.551010712,311493.159038037,213874.642077359,"","",12
192,"M142T553",1.20551836553526,-4.86664636216226,4.32581199727444e-06,142.064996037214,142.064326734162,142.065124614669,553.478,550.947,554.399,138,57,81,480114.636626402,548131.378461521,288408.715740319,477670.090259438,735400.661180663,557444.985885226,528930.027120805,583307.225697825,345577.281921416,648289.667409584,628205.376375506,691494.703552748,622518.094196047,593329.278059287,555939.36154226,516889.441203884,605514.139066466,745176.041189089,661732.383357289,643312.186833373,420743.058470933,578465.007265868,576561.008285157,626338.392626952,435808.677726166,702691.712969415,806215.337626494,472492.627040929,359391.419005861,426001.780858659,544837.216138183,639720.650538748,471302.427380514,731120.45010596,560714.694419291,469419.101992847,431260.358944798,789052.807930838,610023.110813724,848708.725714294,789465.537046559,933457.799035594,529929.261896485,816698.403766519,757964.663202259,615882.562476565,949167.928834584,524795.392196344,543103.101038511,759809.297540438,547655.449707723,519549.920899359,518361.69277533,472674.586472024,590361.185765957,574865.379423251,670398.710969404,453365.442546965,532032.74046222,657289.326291591,583583.199311814,542717.87188436,563243.443032101,632054.060018554,540094.031985433,518950.411366782,470789.833465588,487093.819831083,438077.612030364,465079.094156901,453526.027842529,471317.600240236,557161.306142579,457405.187972493,515371.605918931,558956.717879364,555092.589905317,541651.994931246,560534.932756349,540724.919131694,560626.864384972,534787.088550664,"","[M+H-HCOOH]+ 187.064",7
193,"M143T118",1.70741613738306,-7.62282375229917,2.03739247695012e-11,142.947734312516,142.947006581084,142.947934126799,117.838,114.478,121.435,125,57,65,423313.588868813,269064.782753906,216863.02475354,268353.357295166,328849.214728481,472205.754417463,231284.926872117,121167.715326009,544163.795836196,380216.720821842,340307.298092262,259468.166899023,192214.972264201,457976.115029447,265908.255450252,314537.134401562,399462.423674408,249717.054021973,148903.61688501,344285.021684663,103323.628028225,207900.240792608,104740.13699707,455393.387890664,292743.494321059,158012.183452658,286484.456004016,182697.816080811,253607.978785041,62254.8690251353,100106.070530823,233482.557390621,109083.484758816,156538.998961694,181410.008903272,115927.678944656,162305.164525934,655081.090820724,809995.855308285,318992.17325,833957.62187515,344320.277279499,358989.29636883,333706.980168688,350046.640183036,429641.532877093,507913.907470894,434913.036833256,229625.517953892,433100.215299252,460435.062914313,162272.879668776,380201.234654034,184243.954482537,156259.550381899,361074.196372613,301271.267858142,313606.329238021,304781.074195781,296390.537663672,443610.393128438,284747.499287042,339190.944001008,342455.400947021,167952.852572963,178581.658727679,156619.462792399,115607.047093506,277617.515572997,141298.919479167,297855.1320271,277428.734411003,310930.331430722,280788.763964409,274611.126311963,444215.420422649,297951.737409424,284015.761307639,298233.905726946,481500.719071808,284687.520783203,152240.52221821,"","",157
194,"M143T101",1.3133411934307,-5.57708862508848,2.19963823600011e-07,142.947645170376,142.946908719115,142.947793344854,101.317,99.1448,107.03,117,46,66,204741.236975342,130256.959615616,90573.9975764423,138831.482071308,73303.3477236327,153226.521430039,114146.140176784,130805.257044565,182188.393361188,96208.6417910156,196920.698379096,190832.728709661,115251.411056501,152037.773767505,160861.809851968,141843.552092578,122434.28629375,118280.114357226,114733.255013078,183980.566395222,115470.456939497,125560.841862535,133598.10334091,139449.256072712,170654.277102148,100191.293975918,83967.9607811524,174952.993565465,72417.3978879971,65718.9364660154,94938.8605037775,109724.267737115,96957.9239213299,128485.048811133,109375.546608788,104499.739153801,103893.855395041,173757.901905957,236581.402086463,147217.648810474,208714.763332813,190856.567872131,170915.569066406,220798.949605539,211998.200990617,148206.640880093,156891.019762581,177652.789741092,124481.72232666,276939.882175921,158105.145624787,112766.944477526,150284.450583167,168612.662559184,128649.94350007,219061.019555908,177734.223329932,122887.552738516,118705.995010742,174678.969802769,221131.177291658,148058.548444847,147519.377038177,118993.711315755,128260.673292773,142516.368785239,93166.2331511161,132842.842458511,111732.890177344,63579.1565493164,70962.4749490723,122199.603992578,186552.334481299,117260.877594231,109368.201464543,109261.282381142,177500.791106166,168447.544309167,158115.186019304,175494.639469519,185668.164313876,151696.136185646,"","[M+H]+ 141.94",110
195,"M143T110",1.56927075987805,-6.2224277132098,1.42546527914789e-08,143.031119169261,143.030419609159,143.03128983726,109.902,108.133,112.466,139,57,81,2469476.53265364,2301425.55717455,4457251.13818035,2926272.49856848,2527163.88203351,5295930.79723947,1138860.36393867,3860645.4574647,4079144.91826172,2092623.73280452,3623348.24222922,2565596.20827698,1974376.94692281,2541851.62745603,2249365.767853,3394853.12449093,3870588.40531985,3466115.58712016,1656102.22231445,3691928.37287443,1904511.07602482,2258199.53841484,2401322.99350781,2561892.99166609,3104559.76199449,1499542.38344852,2375506.57038596,3962605.81788561,2839255.42699215,1586835.84974887,2758547.64960951,2427011.00037717,2938817.23305211,1964350.18019094,2622198.68656731,1531329.99321001,1292019.14474948,2294971.71186207,2263522.75967346,3729551.11091094,2026413.65644745,1562711.52146227,4299711.00832441,2788366.49116341,2727944.54846122,1712049.57815838,2028548.11012589,1306079.137015,2536203.34270841,2408076.48704799,2293466.44425395,1496983.24340539,1704555.43684968,2080955.41647908,3073509.8201415,2217523.13092411,2116372.58562305,954539.134356446,1974750.84860059,1514890.94058413,2264240.18108674,3853918.22978835,3029217.95104358,3002498.62898562,1545650.07361431,1602838.67496328,2535306.14594009,2619998.33263546,2399165.3279836,2310279.19434426,2630668.38218061,2618758.3686192,3415596.02486421,2521504.3987973,3296871.56873184,2932323.75682524,3295491.21438689,3305857.27512593,2919493.25353889,3248192.67342502,3007129.26745093,1637626.49672363,"","",12
196,"M143T615",1.87208661945865,-2.68431082871415,0.00887233664182685,143.03311302482,143.03285902575,143.033796031996,614.6075,613.377,616.978,42,32,9,207677.660981978,26686.7304323427,19737.7696402022,172408.802407366,137106.192558398,19932.7388454767,18098.4397532642,76586.6187800467,62139.5118507385,16407.5642722005,17877.3910682244,16149.7150153323,21971.8026045515,15951.5597689037,17490.319263115,55123.0038473423,16671.9346625482,93277.3653574318,12038.9781010337,452974.960566797,70591.1585122973,16745.171612978,18763.1267026825,30085.4075097246,10921.8135908321,20225.0416880304,14574.4180380553,18805.639739047,204929.933508956,16916.919270739,57897.7965625823,211147.97567034,11548.7847020409,15165.7679761161,57744.6744734421,16508.0133259699,16389.7236089356,46594.7962766588,34602.2100895525,68116.0064452147,69244.5305713868,325104.199400762,129637.452146373,112458.757145339,79609.5600216241,67097.8362419919,55857.8025494608,55991.56575194,100999.755208594,165007.891797834,158447.982147218,69178.2373136546,87357.0216879249,20758.7910652161,18966.4887171984,80437.0874790645,61902.3687350359,50587.3320389539,106326.47359497,66010.0739088494,99494.0680942219,81603.99757782,71845.6438032469,79888.609476262,41971.646633369,37235.9549982304,59707.5301309079,60373.5205262222,62830.4254215265,64368.2690143599,64912.2530678321,65847.5861509976,77382.592261836,65515.5007025786,53221.2682803958,59345.6765878904,62485.9165566404,84092.4750962773,63547.0602714849,84442.4378509996,57728.9036796874,44108.6000357081,"","[M+H-COCH2]+ 184.037",20
197,"M143T112",2.55795802387511,-8.90924101698545,5.6843418860808e-14,143.053604799639,143.052833727215,143.053787528836,111.674,109.937,114.234,141,57,81,6846666.67350726,6395013.46839384,914552.891947917,2898972.40429129,3408550.27602281,5839384.7435907,1306932.98451157,3908579.9510482,3327727.00112828,4480584.09591364,3168279.64904129,4282264.99986951,7095074.92480938,3381907.09480682,1704748.34111982,1460767.51886932,1694170.89457552,8602863.66130871,4263588.59165799,6292705.09303977,1931920.11219238,1579961.19482754,1438776.68681323,2556482.93117798,5309825.37155518,2071049.39479297,3524735.48005685,569360.878409979,1670305.11099632,1144208.19127288,546488.879587402,3647046.50047852,8075537.38232493,6347115.46290973,1669465.94348511,434353.255908558,415866.978515625,4461963.93765977,3498509.79412763,5432774.95949414,3279428.97577057,9221196.4147711,3627606.77635616,7156110.67998533,4643757.38894107,3743915.57359738,5726770.42503125,2277414.81261377,1844479.6919624,4870822.2762396,2762768.19979193,2000475.00448753,2641018.73980831,1124362.29556055,2069034.94289431,1901674.99704808,3174862.95935826,798727.804187825,1526479.77243987,3231569.40363445,3343692.64822614,2790836.01198182,3969283.7216769,3784111.88146628,1087632.50796738,887183.245167293,1743360.35341253,1561542.40771332,1602044.99946812,1679319.75003161,1571968.90757121,1591127.44425496,3055010.73107084,1779040.35217484,3228666.87535729,3557556.78870843,3307462.00577075,3122768.90700042,3236661.27219425,3540501.0885939,3325659.49529976,1070418.04135923,"","",12
198,"M143T553",1.05802823679698,-1.24364888940229,0.216594452289021,143.072824974121,143.067769468275,143.072964600174,553.495,550.947,554.403,147,57,81,482887.804729117,588361.328994595,275990.826738282,247669.412068213,781835.344315678,553498.133051619,641259.608326084,639231.680102713,374389.194108538,692382.903131744,648235.800967514,734543.887721462,642973.88321719,617664.867764474,559561.875914064,555771.222147864,647158.635733031,797954.155325476,715863.606774819,709723.580483031,467017.089345588,711989.305103398,752735.590849725,677523.409169141,482750.132130916,887499.515860291,896530.475091919,581209.772770018,391584.312805796,451209.009868359,722666.680928767,693586.702724841,492107.248610351,817583.081778496,576352.337549381,607621.252603112,539664.943384603,840492.753019866,582264.418837106,71767.4663451233,850765.356915661,953433.663689974,578742.152153319,871277.494568114,793413.243275935,630440.785595703,1014332.3366535,563791.763292909,577473.880018125,776484.55149678,568940.358587305,540399.557510743,560880.336498518,496326.382030562,674820.841952572,593766.858953125,729661.676380049,580311.441714583,576684.517345092,704292.403484894,627165.276075371,566938.566830472,606243.341734604,671310.919717285,684821.728283549,646469.907868914,500937.746776824,514633.909280091,486475.615978515,505476.17943997,476343.574437502,475769.033681084,592206.472864402,487893.97780225,545746.059522215,557493.398102092,580410.331164671,565192.881242185,599999.694207094,562110.651957295,544338.154674315,630371.817300549,"","[M+H]+ 142.062",7
199,"M144T553_1",1.42974735406097,-7.77283860406157,8.33999536098418e-12,144.044265402706,144.043601998618,144.04442484173,553.449,550.947,554.399,137,57,79,141908.245960693,145726.126992204,69321.1904272586,117839.887487279,201033.784354737,144746.003134399,114450.922618904,149004.444658529,96296.4574904091,168885.848173646,170899.517703157,177301.096306296,171621.219718751,165792.000812901,145329.468545833,117097.926997942,133600.203924184,223130.670172881,185562.397213983,185109.321950741,102417.745928298,143137.118060148,126677.478867188,178075.44561267,94290.8231858237,166210.262058823,201894.704217021,96180.9475872395,91746.8174120662,95602.9435844723,96984.6092839926,148995.108519503,129890.271523006,213854.035057781,132161.807688192,81182.238777231,103009.025381469,228621.133372234,163364.511343075,238067.612789063,220870.65590388,243138.07925955,154996.328377865,225680.676219238,206366.786912383,172383.98647522,266943.033097306,131368.459556205,143429.137761087,190652.996121448,153679.908469505,126539.64224231,131269.231779648,115515.888955307,158623.213709273,145275.964559849,207847.296598959,115712.803499827,123106.909807827,171427.208465088,157362.201907182,146739.889598632,145160.322915178,184720.718566552,117246.353714436,117682.415932984,130225.493369835,85500.242898437,114066.551691196,101436.195633983,113817.22798884,112508.73322317,144511.044807129,117243.27317543,138847.203924372,135234.120692847,136622.021794336,158825.400802552,165343.748001885,161086.397600156,157401.70582373,95151.5967187509,"","[M+Na+2K-H]2+ 188.186",7
200,"M144T553_2",1.24318357722891,-4.27453332180207,5.09240108996778e-05,144.080402318452,144.076375794881,144.080528340604,553.462,550.947,554.399,146,57,81,6166600.47696531,6906105.68498601,3625212.48726686,6351831.24612482,9539110.13276022,6956574.77200131,5998748.44492895,7509155.07001967,4442321.23108776,8142061.03373465,7730047.23951165,8706470.67298594,7593880.19416928,7424408.31239293,7040108.79346549,6328834.67908015,3509366.62516403,9629133.01065835,69895.4546124827,8408899.35959667,5380659.93168992,6429193.92398422,6319960.14020941,8019542.21581873,5509979.29373899,7747528.17125474,10020633.1293289,5294946.71458447,4652084.97524242,5192820.38979296,6203701.58434556,8003552.46517818,5590624.94535176,9522906.93278877,6667615.76918532,5414037.76795419,4940157.70538316,9828266.87727104,7368118.49117221,10872160.7117865,9848944.2513493,11485787.982625,6948135.54281352,10387204.9952623,9535710.98513048,7704267.22869179,12023691.5400862,6527073.858186,7118176.51085467,9252644.55993454,6985268.83719673,6393838.25857433,6458987.40099179,5983745.83573437,7654485.13013562,7045466.27940134,8647150.28144413,5225743.73832612,6919973.57833168,8105418.08156232,7121341.81960219,6935176.26819481,7274707.23872286,7932398.61643512,5962111.8726769,5672382.66476172,5793447.80038942,5834254.85805389,5666737.66509805,6026363.55283742,5893118.24040145,5913966.65833245,6995522.80284927,5983523.41733469,6745860.27415217,6878855.56915493,6679409.72298124,6765850.4037476,55605.5967954345,6867173.12540084,6985423.38470337,6018753.94052001,"[24][M]+","[M+H-CO2]+ 187.064",7
